-0.93019,-1.5565,-0.87377,1,1
-1.082,-0.92755,-0.46427,1,1
-0.9196,-1.1174,-0.48427,1,1
-0.96054,-0.80934,-1.1327,1,1
-0.97231,-1.1171,-0.92709,1,1
-0.64028,-1.0869,-1.0781,1,1
-0.97577,-0.75633,-0.91508,1,1
-0.64568,-0.5748,-0.75746,1,1
-1.1022,-0.72798,-0.97953,1,1
-1.1162,-1.194,-1.0923,1,1
-0.99913,-0.85645,-0.49246,1,1
-0.83496,-1.1185,-1.4814,1,1
-0.89813,-1.145,-1.3153,1,1
-0.81834,-1.1728,-0.93682,1,1
-1.159,-1.0794,-0.68861,1,1
-0.42857,-0.58609,-1.1211,1,1
-0.67222,-1.117,-1.0069,1,1
-1.4907,-1.117,-1.2868,1,1
-1.3558,-0.74551,-1.2385,1,1
-1.6008,-0.71188,-0.8749,1,1
-1.1366,-1.0617,-0.79615,1,1
-1.3612,-1.0507,-1.0765,1,1
-1.1744,-0.63683,-0.99807,1,1
-0.40744,-0.83091,-0.78537,1,1
-0.84247,-1.0534,-0.72809,1,1
-0.73603,-1.1097,-0.97283,1,1
-1.2419,-0.58544,-0.87086,1,1
-0.72893,-1.0792,-1.4392,1,1
-0.6328,-1.7968,-1.4129,1,1
-1.2134,-0.79885,-1.0161,1,1
-1.1411,-1.2343,-0.72997,1,1
-1.1493,-1.3839,-0.36422,1,1
-0.72106,-1.2799,-1.2148,1,1
-1.2723,-1.3975,-0.85779,1,1
-0.94294,-0.73466,-0.99082,1,1
-1.0772,-1.0952,-0.6854,1,1
-0.36496,-1.8043,-0.95081,1,1
-0.93902,-0.38541,-0.36416,1,1
-0.80815,-1.1088,-0.68298,1,1
-1.4183,-1.1463,-1.1013,1,1
-0.65823,-0.83477,-1.0703,1,1
-1.2481,-0.78551,-1.1827,1,1
-0.95516,-0.82909,-1.0101,1,1
-1.4585,-1.4664,-0.62474,1,1
-1.124,-0.74831,-1.2953,1,1
-1.2941,-1.2706,-0.68295,1,1
-1.3136,-0.79524,-0.75606,1,1
-1.0762,-0.62915,-1.2485,1,1
-0.98684,-0.49848,-0.73244,1,1
-0.51894,-0.73354,-0.7291,1,1
-1.4138,-0.60838,-0.4032,1,1
-1.5564,-0.96029,-1.1718,1,1
-1.3611,-0.54271,-1.473,1,1
-1.2381,-1.3619,-1.3395,1,1
-0.99051,-1.332,-0.8288,1,1
-1.1547,-0.81745,-0.65924,1,1
0.058027,-1.6049,-0.44078,1,1
-1.0213,-0.85794,-1.3967,1,1
-0.86484,-0.52747,-0.65166,1,1
-1.1814,-1.1582,-0.72039,1,1
-0.85536,-0.93203,-1.1612,1,1
-1.0582,-1.0889,-1.0281,1,1
-1.5691,-1.1453,-0.23928,1,1
-1.2075,-0.80698,-1.233,1,1
-0.29632,-0.80965,-0.81921,1,1
-0.89973,-1.1518,-1.1436,1,1
-0.60768,-1.0623,-1.1874,1,1
-0.8137,-1.2965,-0.42818,1,1
-1.4325,-1.1259,-0.98185,1,1
-0.6378,-1.0026,-0.8828,1,1
-0.77422,-0.78884,-1.2992,1,1
-1.4488,-1.6052,-0.88994,1,1
-1.2797,-0.3691,-1.4489,1,1
-1.2074,-0.47427,-1.4238,1,1
-1.3761,-0.71175,-0.94218,1,1
-0.998,-1.1352,-1.1822,1,1
-0.68765,-0.76914,-0.70819,1,1
-0.77183,-0.70117,-1.2472,1,1
-1.6223,-0.58311,-0.67874,1,1
-1.152,-1.1109,-1.0613,1,1
-1.5972,-1.0539,-1.2078,1,1
-0.41729,-0.36504,-1.1199,1,1
-1.1636,-0.84167,-0.46488,1,1
-0.82718,-1.5261,-0.7754,1,1
-0.90728,-0.78667,-0.65257,1,1
-0.68688,-0.81922,-0.54818,1,1
-0.77156,-0.7536,-0.34775,1,1
-1.3095,-0.99927,-0.63691,1,1
-1.0218,-0.75304,-0.88926,1,1
-0.94806,-0.96596,-1.1146,1,1
-1.5726,-0.64904,-0.61529,1,1
-0.50933,-0.89944,-1.4676,1,1
-1.2199,-0.9214,-0.73295,1,1
-0.78255,-0.96717,-0.5956,1,1
-0.69166,-1.2457,-1.0058,1,1
-0.95819,-0.26668,-1.1277,1,1
-0.92348,-0.89588,-1.3586,1,1
-0.54992,-0.89979,-1.1406,1,1
-0.60101,-1.1061,-1.4867,1,1
-1.2726,-1.0038,-0.97807,1,1
-1.2995,-0.80913,-1.2602,1,1
-0.17095,-0.85305,-0.71402,1,1
-1.1958,-1.2138,-1.3127,1,1
-1.3366,-0.99229,-1.0703,1,1
-1.1541,-1.5006,-0.71395,1,1
-1.0362,-1.3373,-1.1871,1,1
-0.90491,-1.0996,-1.1898,1,1
-1.1293,-0.90147,-0.57961,1,1
-0.96404,-0.72155,-0.98661,1,1
-1.0299,-0.34435,0.032466,1,1
-0.75241,-1.2101,-1.0185,1,1
-0.39919,-1.7915,-1.123,1,1
-1.319,-0.52248,-0.79778,1,1
-0.97309,-0.72994,-0.7887,1,1
-0.7459,-0.65376,-0.87013,1,1
-0.87406,-0.72516,-0.93942,1,1
-0.87031,-0.64451,-0.90125,1,1
-0.72958,-1.1322,-0.85384,1,1
-0.85305,-1.1385,-0.76291,1,1
-1.3277,-1.0423,-0.79509,1,1
-1.4672,-1.2929,-0.53291,1,1
-1.0714,-1.0497,-0.99317,1,1
-0.51602,-0.64701,-1.2492,1,1
-1.1487,-1.0223,-1.1166,1,1
-0.98423,-0.79484,-1.0616,1,1
-1.1591,-1.0213,-1.499,1,1
-1.4628,-1.3421,-1.1194,1,1
-0.63817,-0.69244,-0.73678,1,1
-0.74769,-1.1518,-1.2159,1,1
-1.0298,-1.3399,-0.51931,1,1
-1.1824,-1.3327,-0.90211,1,1
-0.68547,-0.83542,-1.5541,1,1
-1.4275,-1.3351,-0.82761,1,1
-1.103,-0.63698,-1.0529,1,1
-0.82046,-1.0042,-0.80023,1,1
-1.2403,-1.0304,-1.3494,1,1
-1.036,-0.98484,-0.73521,1,1
-0.6866,-0.72937,-0.98339,1,1
-0.64386,-1.2978,-1.0126,1,1
-0.84207,-1.0051,-1.1688,1,1
-1.0735,-0.57453,-0.67394,1,1
-0.94805,-0.87847,-1.3082,1,1
-1.28,-0.98114,-1.2153,1,1
-0.3797,-0.95308,-0.9916,1,1
-1.0661,-1.3508,-0.39948,1,1
-1.1415,-1.0416,-1.191,1,1
-0.77903,-0.7889,-1.3388,1,1
-1.0471,-0.52439,-1.1784,1,1
-0.76905,-1.1386,-0.74942,1,1
-1.1709,-1.2234,-0.91839,1,1
-0.59397,-1.2134,-1.3285,1,1
-0.80773,-1.0002,-1.2458,1,1
-0.94173,-0.66482,-0.33058,1,1
-1.1157,-0.88611,-0.76051,1,1
-1.6652,-0.7979,-0.90003,1,1
-1.4158,-1.3923,-1.1148,1,1
-0.84276,-1.0647,-0.90024,1,1
-1.2665,-0.65775,-1.1601,1,1
-1.7016,-1.1755,-0.73775,1,1
-0.80326,-0.95329,-0.97249,1,1
-1.1556,-1.3178,-1.3903,1,1
-0.65892,-1.407,-1.6631,1,1
-0.73241,-0.99648,-0.59808,1,1
-1.0602,-1.0805,-0.98072,1,1
-1.1909,-0.46739,-0.99028,1,1
-1.2699,-0.85719,-1.1528,1,1
-0.68206,-1.077,-1.0091,1,1
-0.95934,-1.1805,-1.0021,1,1
-0.60894,-0.93824,-1.2636,1,1
-0.84193,-0.96713,-0.8256,1,1
-0.58935,-0.59429,-0.46608,1,1
-0.82637,-0.53214,-1.2927,1,1
-0.77766,-0.89263,-1.0213,1,1
-0.68614,-0.65168,-0.8694,1,1
-1.9009,-1.1242,-1.3624,1,1
-1.1387,-0.74124,-1.5157,1,1
-1.1156,-1.059,-1.2857,1,1
-1.378,-1.4446,-1.1015,1,1
-1.0285,-1.1869,-0.86239,1,1
-1.2016,-0.73063,-1.7659,1,1
-0.60021,-0.72992,-0.75378,1,1
-1.1554,-0.86334,-1.4717,1,1
-1.5432,-1.3053,-1.1457,1,1
-0.47021,-0.75255,-1.1091,1,1
-1.1013,-1.1269,-1.2596,1,1
-1.4263,-0.94208,-1.4503,1,1
-1.4687,-1.2599,-0.62553,1,1
-1.0478,-0.87276,-0.96978,1,1
-0.83833,-0.77482,-0.6749,1,1
-1.4265,-0.91187,-0.84961,1,1
-1.0368,-0.90145,-1.0487,1,1
-0.89651,-0.52627,-1.6584,1,1
-0.39576,-1.017,-1.0817,1,1
-1.1672,-1.3366,-1.3233,1,1
-1.1825,-0.8596,-0.73898,1,1
-1.0305,-0.5083,-1.0923,1,1
-0.31283,-0.60224,-1.1668,1,1
-1.1599,-0.36594,-0.96126,1,1
-1.2184,-1.1301,-1.3441,1,1
-0.95385,-1.2887,-1.2824,1,1
-0.91647,-0.87115,-1.2219,1,1
-0.69275,-0.80025,-1.1454,1,1
-0.95666,-1.4715,-0.83386,1,1
-0.64595,-0.88417,-1.1127,1,1
-1.0146,-0.79145,-0.89086,1,1
-0.79403,-0.8205,-1.2149,1,1
-0.78496,-0.90124,-0.56394,1,1
-1.0276,-1.0582,-1.1985,1,1
-0.50746,-0.71988,-0.21787,1,1
-0.67099,-1.1441,-1.1734,1,1
-1.1885,-0.85167,-1.0216,1,1
-0.66562,-1.0636,-0.88134,1,1
-0.73596,-1.068,-0.73972,1,1
-1.3295,-1.1221,-1.1298,1,1
-0.62154,-1.2866,-1.6929,1,1
-1.4536,-0.71058,-0.39861,1,1
-1.0334,-1.2544,-0.72058,1,1
-1.1697,-1.1917,-1.2005,1,1
-1.0173,-1.4643,-1.1451,1,1
-1.1656,-1.2382,-1.4395,1,1
-1.1834,-1.1614,-0.96157,1,1
-0.71502,-0.87223,-1.0413,1,1
-0.9721,-1.1202,-0.92254,1,1
-0.77504,-0.50955,-1.2222,1,1
-0.75603,-0.80445,-1.5525,1,1
-0.60815,-1.4369,-0.79212,1,1
-1.1802,-0.60813,-1.1167,1,1
-1.2052,-1.4048,-0.92565,1,1
-0.89045,-0.88169,-1.0216,1,1
-0.89494,-0.88306,-0.88948,1,1
-0.50831,-0.70531,-0.75289,1,1
-0.8571,-1.1361,-1.3447,1,1
-0.94051,-1.3256,-0.48923,1,1
-0.95196,-1.179,-1.0104,1,1
-1.3187,-1.029,-1.492,1,1
-1.0374,-1.2187,-0.55026,1,1
-0.785,-1.0567,-0.72679,1,1
-0.84347,-1.6958,-0.90276,1,1
-1.0948,-0.97521,-1.0515,1,1
-0.4409,-1.2817,-0.95243,1,1
-1.5856,-0.98172,-1.4131,1,1
-1.2323,-1.382,-1.2565,1,1
-0.97592,-1.0891,-0.68404,1,1
-0.62276,-0.848,-0.80088,1,1
-0.79777,-0.75674,-1.5834,1,1
-1.206,-1.3973,-0.94382,1,1
-0.82343,-1.2273,-1.0923,1,1
-0.93529,-0.86859,-0.90204,1,1
-1.7175,-1.133,-0.94642,1,1
-1.2114,-1.038,-0.8965,1,1
-0.9952,-0.5775,-0.3362,1,1
-0.98115,-1.1503,-1.462,1,1
-1.5034,-1.121,-0.65586,1,1
-0.91753,-0.62976,-0.59489,1,1
-1.1683,-1.3762,-1.0184,1,1
-1.5407,-1.4088,-1.5294,1,1
-1.0241,-0.98759,-1.3435,1,1
-1.1678,-0.54195,-0.79979,1,1
-1.1231,-1.4832,-1.4658,1,1
-0.81083,-1.0515,-0.89443,1,1
-0.90265,-0.67723,-0.94879,1,1
-0.96716,-0.3475,-0.89771,1,1
-1.0056,-1.1918,-0.44359,1,1
-1.6269,-1.0536,-1.0261,1,1
-0.53641,-0.65182,-0.7555,1,1
-1.1115,-1.0679,-0.96844,1,1
-0.77443,-0.90341,0.031302,1,1
-0.75851,-1.1995,-0.64221,1,1
-0.82384,-1.1213,-1.2945,1,1
-0.82131,-1.0734,-1.3487,1,1
-1.0559,-0.97627,-0.66688,1,1
-0.5094,-1.0843,-0.38555,1,1
-1.6015,-0.84933,-0.81131,1,1
-1.0951,-1.0226,-0.95877,1,1
-0.78818,-1.0589,-1.4432,1,1
-0.92233,-1.1562,-0.77812,1,1
-0.51777,-0.48033,-1.1197,1,1
-1.0684,-1.5249,-0.96888,1,1
-0.57965,-1.0131,-0.73311,1,1
-1.3341,-0.78971,-1.5961,1,1
-1.3737,-0.92262,-0.96076,1,1
-0.81644,-1.3741,-1.5379,1,1
-1.2378,-1.0767,-0.76341,1,1
-1.2801,-1.3102,-1.1403,1,1
-1.2181,-0.43779,-1.0793,1,1
-0.95581,-0.44256,-1.3173,1,1
-1.3114,-1.0325,-1.1249,1,1
-0.92305,-0.8894,-1.2669,1,1
-0.9373,-1.186,-0.99612,1,1
-0.92615,-0.84701,-1.1948,1,1
-0.95026,-1.2062,-1.2766,1,1
-1.1529,-0.56554,-0.73026,1,1
-0.97841,-1.0946,-1.2498,1,1
-1.1051,-0.45309,-0.90685,1,1
-1.4582,-0.43213,-1.0221,1,1
-0.31183,-0.78193,-1.5478,1,1
-1.0324,-0.97916,-0.95528,1,1
-0.97116,-0.83147,-0.80249,1,1
-0.77769,-1.1667,-0.81707,1,1
-0.82979,-1.5846,-1.221,1,1
-0.82262,-1.0105,-1.0125,1,1
-0.52456,-1.1674,-0.955,1,1
-0.84095,-0.59767,-1.0767,1,1
-0.75237,-0.98467,-0.83222,1,1
-1.2433,-0.69148,-0.61349,1,1
-0.76495,-0.87853,-0.64816,1,1
-1.0453,-0.98132,-1.473,1,1
-0.76096,-1.9071,-1.2215,1,1
-0.9581,-1.4982,-1.0653,1,1
-1.3976,-0.88454,-1.3434,1,1
-0.78832,-0.55048,-0.93474,1,1
-0.62514,-0.82822,-0.60769,1,1
-0.86626,-0.7538,-1.1493,1,1
-1.4362,-1.2106,-0.91449,1,1
-1.4209,-0.96511,-1.2191,1,1
-0.67915,-0.98646,-0.74104,1,1
-0.76419,-0.87751,-1.3794,1,1
-1.225,-0.99794,-1.0209,1,1
-0.94945,-1.1478,-0.88328,1,1
-1.0912,-1.7398,-0.69196,1,1
-1.3427,-1.9254,-1.074,1,1
-0.57831,-1.0045,-1.2962,1,1
-1.1405,-1.3898,-1.1978,1,1
-1.0348,-0.48955,-0.81496,1,1
-1.3361,-1.1893,-0.3567,1,1
-1.3062,-1.0597,-1.2272,1,1
-0.9748,-1.2861,-1.1139,1,1
-1.3543,-0.8298,-1.2088,1,1
-1.2338,-1.078,-1.074,1,1
-0.2163,-1.1748,-1.132,1,1
-0.67582,-0.74859,-0.92925,1,1
-1.8181,-0.52378,-0.45204,1,1
-1.3088,-1.082,-1.0274,1,1
-0.57604,-1.1433,-0.74018,1,1
-1.2486,-1.1878,-0.62732,1,1
-1.2007,-0.47573,-0.71079,1,1
-0.76227,-1.3351,-0.48314,1,1
-0.80115,-0.90112,-0.88173,1,1
-0.90459,-1.2391,-1.4137,1,1
-1.023,-1.1405,-0.65958,1,1
-0.80534,-0.52035,-1.36,1,1
-0.92133,-1.6991,-1.0982,1,1
-0.91873,-0.60925,-1.0774,1,1
-0.90934,-1.0472,-0.55823,1,1
-1.1617,-1.5004,-1.2362,1,1
-1.1815,-0.76717,-0.84939,1,1
-1.0172,-0.42077,-0.55361,1,1
-0.99871,-0.96375,-1.1884,1,1
-1.3682,-1.0166,-1.1988,1,1
-0.93373,-1.2612,-0.9638,1,1
-1.3914,-1.1501,-1.074,1,1
-1.4405,-0.94867,-1.2539,1,1
-1.2781,-0.52447,-0.86718,1,1
-0.72788,-1.0867,-0.86899,1,1
-1.0446,-0.66408,-0.66013,1,1
-1.3399,-0.60685,-0.56121,1,1
-1.0048,-0.72013,-1.0516,1,1
-0.83921,-1.011,-0.74905,1,1
-1.0842,-0.61356,-1.4836,1,1
-0.48208,-1.6475,-1.2879,1,1
-0.86764,-1.1304,-1.4708,1,1
-1.2151,-1.2313,-1.1478,1,1
-1.0243,-0.91844,-0.73514,1,1
-0.86333,-1.0774,-0.6842,1,1
-0.75928,-1.2557,-0.70072,1,1
-1.1377,-0.1616,-0.42819,1,1
-1.1718,-0.79881,-1.141,1,1
-1.3932,-1.2163,-1.3574,1,1
-1.2066,-0.61043,-1.7985,1,1
-0.97495,-0.88079,-0.92983,1,1
-1.0545,-1.0571,-0.87789,1,1
-1.2461,-1.3098,-0.94158,1,1
-0.75183,-1.3421,-1.1564,1,1
-0.1167,-1.4086,-0.54347,1,1
-1.219,-0.77462,-1.3247,1,1
-1.2407,-1.2879,-0.18308,1,1
-1.0434,-1.1017,-0.96712,1,1
-1.1143,-0.70284,-1.0888,1,1
-1.3745,-0.73126,-0.66551,1,1
-0.80851,-1.063,-0.99732,1,1
-0.55026,-0.87846,-0.59501,1,1
-1.2851,-0.32188,-0.48376,1,1
-1.3299,-0.87694,-1.4111,1,1
-0.75191,-0.64239,-0.75566,1,1
-1.2185,-1.4538,-0.9199,1,1
-0.94351,-0.85911,-0.65141,1,1
-0.74853,-0.68983,-1.5528,1,1
-0.32373,-1.32,-0.64125,1,1
-0.57478,-1.4475,-0.87302,1,1
-1.4391,-1.5082,-0.46699,1,1
-0.76519,-1.3454,-1.6593,1,1
-1.0471,-0.54291,-1.0059,1,1
-1.1742,-0.57483,-1.0298,1,1
-0.5021,-1.0419,-0.93133,1,1
-1.0457,-1.4084,-0.19725,1,1
-1.3679,-1.1731,-0.87272,1,1
-1.0501,-1.5466,-0.48409,1,1
-1.2097,-1.5113,-1.2801,1,1
-1.8866,-0.73274,-1.4174,1,1
-1.3944,-1.0477,-1.1218,1,1
-0.92879,-0.97889,-1.2728,1,1
-0.65964,-1.2904,-1.1357,1,1
-0.74076,-0.80452,-0.83046,1,1
-0.98712,-0.78155,-1.0091,1,1
-1.5412,-1.0895,-1.3027,1,1
-0.85459,-1.0536,-0.55948,1,1
-1.1386,-1.0956,-1.2615,1,1
-0.83473,-0.98201,-0.60586,1,1
-0.7448,-1.3102,-0.80897,1,1
-1.084,-1.0697,-1.4233,1,1
-0.44974,-1.8323,-0.71273,1,1
-0.95236,-0.65124,-0.64415,1,1
-0.61339,-1.1268,-0.84024,1,1
-0.75134,-0.72163,-1.0701,1,1
-1.4799,-1.2184,-0.85365,1,1
-1.029,-1.4879,-0.49319,1,1
-1.0818,-0.7924,-0.76478,1,1
-0.52944,-0.58356,-0.90867,1,1
-1.6327,-1.2769,-1.3065,1,1
-0.60843,-1.0389,-1.2265,1,1
-1.0638,-1.3248,-1.2734,1,1
-0.83448,-1.8017,-1.0343,1,1
-0.70109,-1.2287,-0.93213,1,1
-0.36442,-0.23335,-0.84307,1,1
-0.5132,-1.0432,-0.7472,1,1
-0.47451,-1.2106,-0.91806,1,1
-0.38566,-0.82833,-0.58949,1,1
-1.0262,-1.0699,-0.90226,1,1
-0.82812,-0.79646,-1.6458,1,1
-1.1161,-0.70865,-1.5099,1,1
-0.76711,-0.74227,-0.75157,1,1
-1.1837,-0.54258,-0.67601,1,1
-1.2087,-0.66373,-1.0615,1,1
-0.42316,-1.4328,-0.4547,1,1
-0.59902,-0.99909,-1.4456,1,1
-0.43711,-1.1324,-1.1668,1,1
-1.1573,-0.57308,-1.1013,1,1
-0.5747,-0.92266,-1.1943,1,1
-0.97329,-0.79538,-1.1452,1,1
-0.95096,-1.5342,-1.2456,1,1
-0.58534,-0.88986,-0.74347,1,1
-0.99086,-1.0829,-1.0105,1,1
-1.0122,-1.0832,-1.6523,1,1
-1.1464,-1.3911,-0.82389,1,1
-0.86902,-0.80244,-0.87883,1,1
-0.33443,-0.20497,-0.49843,1,1
-1.0828,-0.56292,-0.92454,1,1
-0.72805,-0.89971,-1.1871,1,1
-0.9017,-1.1097,-0.58257,1,1
-1.0283,-1.3243,-1.2452,1,1
-1.1811,-1.3353,-1.1507,1,1
-1.1423,-0.98712,-1.1682,1,1
-1.7272,-1.0119,-1.2192,1,1
-1.1275,-1.5336,-0.88586,1,1
-1.2543,-1.0505,-0.96594,1,1
-0.49928,-1.4995,-1.5806,1,1
-1.2162,-0.68328,-0.86233,1,1
-0.87788,-1.041,-1.2614,1,1
-1.1145,-0.65464,-1.0004,1,1
-0.90565,-0.9507,-1.1504,1,1
-1.3455,-0.69632,-0.9231,1,1
-1.2304,-0.88042,-0.85176,1,1
-1.0978,-1.0237,-1.2406,1,1
-1.2593,-0.91746,-0.85598,1,1
-1.3921,-0.4093,-1.0141,1,1
-1.0548,-1.9333,-1.1857,1,1
-0.75737,-1.4358,-1.0204,1,1
-1.1258,-1.1773,-0.70583,1,1
-1.2963,-0.78896,-0.73683,1,1
-1.4183,-0.72071,-1.1869,1,1
-1.3106,-1.6959,-1.1378,1,1
-0.9876,-0.74075,-0.73097,1,1
-1.0023,-1.2948,-1.0631,1,1
-0.97506,-0.87007,-0.61752,1,1
-1.0158,-1.0594,-1.4126,1,1
-1.0937,-1.2639,-0.84154,1,1
-0.78358,-1.0556,-0.90821,1,1
-1.0427,-0.64481,-0.74385,1,1
-0.957,-1.271,-0.85108,1,1
-1.1062,-0.67904,-0.73701,1,1
-1.0266,-0.931,-1.2351,1,1
-1.0835,-0.93795,-0.531,1,1
-1.4254,-0.89853,-0.92234,1,1
-1.241,-1.1668,-0.72807,1,1
-1.3671,-1.0157,-1.2201,1,1
-1.0309,-1.0713,-0.61223,1,1
-0.95236,-1.2485,-1.0042,1,1
-0.95047,-1.3445,-1.4685,1,1
-1.4446,-0.8947,-0.99442,1,1
-0.54464,-0.83028,-1.3353,1,1
-0.7482,-1.2168,-1.5072,1,1
-0.94703,-1.2001,-0.99867,1,1
-0.56058,-1.0083,-0.85508,1,1
-1.1747,-1.1652,-1.6356,1,1
-1.2817,-0.67064,-0.51275,1,1
-0.9052,-1.0131,-0.78565,1,1
-0.82321,-1.3747,-0.84583,1,1
-0.95156,-0.61701,-0.95063,1,1
-0.76831,-1.4242,-0.29839,1,1
-0.83487,-1.1071,-1.0559,1,1
-0.88266,-0.76395,-0.99159,1,1
-0.95972,-0.78202,-1.0106,1,1
-1.2529,-1.3543,-1.0031,1,1
-1.4838,-0.95329,-1.0547,1,1
-0.92319,-1.0694,-0.94,1,1
-1.0585,-1.2172,-1.4205,1,1
-0.64382,-1.0143,-1.0392,1,1
-1.2119,-0.82361,-0.9386,1,1
-0.97947,-0.45261,-1.4894,1,1
-1.2421,-1.2246,-0.93324,1,1
-1.6103,-0.85057,-1.1307,1,1
-0.74216,-1.0966,-0.78116,1,1
-1.3868,-1.5449,-1.5732,1,1
-0.80072,-1.3396,-0.80871,1,1
-1.2972,-0.98901,-1.193,1,1
-1.6874,-0.92878,-1.1482,1,1
-1.1238,-0.66728,-1.0042,1,1
-0.33341,-0.70723,-0.93412,1,1
-1.0584,-1.2171,-1.0907,1,1
-0.53277,-1.1653,-1.5287,1,1
-0.74021,-1.1279,-0.73856,1,1
-0.74867,-1.1068,-1.5301,1,1
-0.47738,-1.014,-1.0491,1,1
-1.1247,-1.0011,-1.099,1,1
-1.1462,-1.1013,-0.9653,1,1
-0.73837,-1.1331,-1.1638,1,1
-1.0973,-0.70363,-1.0466,1,1
-1.1239,-0.99527,-1.1533,1,1
-0.85435,-0.69044,-1.1194,1,1
-0.95965,-0.98165,-1.5027,1,1
-0.59495,-1.3126,-0.96319,1,1
-1.0627,-0.73684,-0.8792,1,1
-0.90767,-1.4585,-1.2694,1,1
-0.73999,-0.32543,-0.62661,1,1
-0.9704,-1.2745,-1.0977,1,1
-1.5334,-0.8196,-0.45026,1,1
-0.64979,-0.97932,-1.3531,1,1
-1.0583,-0.79325,-1.7463,1,1
-1.0544,-1.003,-1.3233,1,1
-1.442,-1.2626,-1.544,1,1
-1.4601,-1.0713,-0.88484,1,1
-1.2286,-1.2056,-0.63297,1,1
-0.92738,-1.192,-1.1127,1,1
-0.916,-0.91972,-1.046,1,1
-1.181,-0.79202,-1.1039,1,1
-0.86414,-0.88453,-0.66832,1,1
-1.2493,-1.5541,-0.43647,1,1
-0.90943,-1.5109,-1.3557,1,1
-1.0194,-1.3779,-0.62885,1,1
-1.3104,-0.7542,-1.0336,1,1
-0.62661,-0.37937,-0.97096,1,1
-0.94533,-0.79817,-0.38168,1,1
-0.94475,-1.0791,-1.3034,1,1
-0.85087,-1.1174,-0.85621,1,1
-0.35257,-1.3128,-1.2445,1,1
-1.2036,-1.7337,-1.2781,1,1
-1.4594,-1.1893,-1.1631,1,1
-1.2006,-0.57189,-0.81652,1,1
-1.3522,-0.73637,-0.6759,1,1
-1.2818,-0.51453,-0.62766,1,1
-0.45905,-0.32308,-1.4872,1,1
-1.1636,-0.7608,-1.0484,1,1
-1.0784,-1.4806,-0.2763,1,1
-0.34671,-1.5208,-1.0482,1,1
-1.1376,-0.44766,-1.2773,1,1
-0.97308,-0.79252,-1.2891,1,1
-0.79006,-0.74457,-0.76137,1,1
-0.99048,-0.64012,-0.65584,1,1
-0.93115,-0.9623,-1.2099,1,1
-1.4696,-0.68683,-0.80407,1,1
-1.204,-0.61262,-1.3088,1,1
-0.98809,-1.1862,-0.44195,1,1
-1.0631,-1.3012,-0.79764,1,1
-0.82153,-1.0899,-0.82447,1,1
-0.82984,-1.2048,-0.95048,1,1
-0.90661,-1.203,-0.79925,1,1
-1.1341,-1.8281,-1.6009,1,1
-1.3483,-1.0032,-0.80656,1,1
-1.1903,-1.1912,-1.1369,1,1
-1.7266,-1.2778,-1.5398,1,1
-0.97185,-0.74886,-0.78928,1,1
-1.1332,-1.1768,-0.97023,1,1
-0.47375,-1.2433,-1.3337,1,1
-0.75327,-0.79762,-1.0985,1,1
-1.4405,-1.018,-0.69538,1,1
-1.2259,-0.83006,-1.0938,1,1
-0.83466,-1.0152,-1.1404,1,1
